CO_ANO;CO_MES;SH4;CO_PAIS;SG_UF_MUN;CO_MUN;KG_LIQUIDO;VL_FOB
2020;7;2204;87;RS;4314902;18;120
2020;3;2204;163;SC;4216206;12;25
2020;3;2204;160;SC;4207304;27;85
2020;7;2204;351;PA;1501402;6;16
2020;9;2204;161;ES;3205309;1;3
2020;5;2204;580;PA;1506807;2;9
2020;8;2204;467;SP;3448500;198;380
2020;1;2204;476;CE;2304400;184;442
2020;11;2204;467;BA;2927408;7;64
2020;9;2204;351;RS;4315602;223;1841
2020;8;2204;628;RS;4314548;509;6267
2020;6;2204;249;RS;4308201;12318;23094
2020;6;2204;741;SP;3448500;274;841
2020;11;2204;580;AP;1600600;5;24
2020;6;2204;741;SC;4216206;28;53
2020;6;2204;351;SC;4216206;35;26
2020;6;2204;607;MG;3106200;300;1049
2020;6;2204;97;RS;4308201;9000;14625
2020;6;2204;160;ES;3205309;10;29
2020;6;2204;275;RS;4302105;1260;5283
2020;6;2204;586;RS;4302105;7235;6719
2020;12;2204;580;MA;2111300;555;1476
2020;2;2204;580;RS;4315602;27;80
2020;12;2204;351;RS;4315602;27;59
2020;10;2204;301;SP;3448500;8;28
2020;6;2204;351;RS;4302105;7560;18204
2020;10;2204;607;SP;3448500;13;90
2020;10;2204;341;RS;4302105;49298;58578
2020;6;2204;351;ES;3205309;58;63
2020;12;2204;77;RJ;3304557;15;51
2020;6;2204;628;BA;2927408;37;170
2020;12;2204;77;ES;3205200;3;13
2020;6;2204;399;MA;2111201;41;186
2020;12;2204;580;BA;2927408;66;137
2020;5;2204;232;SP;3448500;96;170
2020;8;2204;163;SP;3448500;2;54
2020;11;2204;434;ES;3205309;68;478
2020;9;2204;476;MA;2111300;107;312
2020;5;2204;249;RS;4308201;8136;12960
2020;7;2204;249;RS;4308201;38286;72074
2020;5;2204;580;SC;4216206;264;334
2020;9;2204;580;AP;1600600;14;67
2020;7;2204;267;SP;3448500;86;229
2020;9;2204;301;RS;4315602;97;292
2020;5;2204;399;BA;2927408;47;121
2020;3;2204;289;SP;3425904;3600;3955
2020;3;2204;160;RS;4315602;14;43
2020;9;2204;301;RJ;3304557;2;19
2020;8;2204;434;MA;2111300;43;91
2020;4;2204;538;SP;3448500;6;28
2020;4;2204;249;RS;4308201;12474;28056
2020;8;2204;580;RJ;3304557;34;173
2020;11;2204;351;BA;2927408;10;21
2020;4;2204;267;CE;2304400;10;44
2020;5;2204;351;BA;2927408;151;273
2020;9;2204;351;ES;3205200;44;126
2020;8;2204;169;RS;4302105;24578;74854
2020;9;2204;476;PA;1506807;44;144
2020;7;2204;607;SP;3448500;2;7
2020;7;2204;87;SC;4207304;5;7
2020;8;2204;77;RS;4315602;3;25
2020;7;2204;87;SP;3448500;5;38
2020;1;2204;399;ES;3205309;1;3
2020;5;2204;77;CE;2304400;46;103
2020;11;2204;476;MA;2111300;2;12
2020;2;2204;434;PR;4118204;54;123
2020;12;2204;163;ES;3205309;2;7
2020;6;2204;163;AL;2704302;18;78
2020;6;2204;767;RS;4315602;14;59
2020;12;2204;467;RJ;3302403;6;36
2020;2;2204;351;ES;3205309;1;5
2020;6;2204;163;PR;4118204;11;19
2020;2;2204;337;AM;1302603;72;126
2020;12;2204;43;ES;3205309;33;370
2020;2;2204;434;CE;2304400;119;465
2020;10;2204;741;PR;4118204;6;42
2020;10;2204;163;MA;2111201;21;40
2020;4;2204;163;SP;3448500;6;52
2020;5;2204;434;RS;4315602;103;507
2020;3;2204;741;ES;3205200;75;185
2020;7;2204;467;SP;3448500;90;313
2020;9;2204;476;ES;3205309;75;140
2020;4;2204;467;SP;3448500;356;1404
2020;5;2204;154;SP;3418800;8;244
2020;1;2204;741;SC;4216206;16;134
2020;4;2204;137;SP;3448500;40;137
2020;9;2204;580;SP;3448500;349;812
2020;3;2204;434;PR;4118204;57;157
2020;7;2204;467;ES;3205200;50;153
2020;9;2204;628;SP;3448500;9;13
2020;11;2204;467;SP;3448500;354;743
2020;3;2204;628;SP;3415186;20;20
2020;1;2204;467;SP;3448500;1191;917
2020;4;2204;399;ES;3205200;196;449
2020;5;2204;77;PA;1506807;3;13
2020;4;2204;249;RS;4302105;79624;203834
2020;11;2204;741;SP;3448500;100;364
2020;4;2204;160;RS;4302105;3024;10433
2020;5;2204;434;PA;1501402;6;30
2020;8;2204;399;SP;3448500;9;93
2020;9;2204;161;MA;2111300;5;19
2020;9;2204;476;SP;3448500;454;911
2020;1;2204;351;SP;3448500;397;614
2020;8;2204;160;BA;2927408;18;197
2020;3;2204;580;SC;4216206;349;382
2020;9;2204;403;PA;1501402;8;40
2020;9;2204;351;MA;2111201;8;41
2020;7;2204;301;MA;2111300;54;101
2020;11;2204;163;BA;2927408;36;272
2020;11;2204;163;PR;4118204;4;8
2020;3;2204;580;MA;2111300;11;29
2020;7;2204;586;MS;5206606;88818;87313
2020;7;2204;434;AM;1301902;4;21
2020;11;2204;351;ES;3205200;64;171
2020;8;2204;467;RJ;3304557;41;391
2020;3;2204;399;RS;4315602;20;96
2020;8;2204;628;AL;2704302;22;101
2020;2;2204;580;SP;3448500;545;2147
2020;6;2204;607;SP;3448500;27;457
2020;6;2204;628;SP;3448500;193;439
2020;7;2204;23;RS;4315602;18;18
2020;6;2204;467;SP;3448500;213;762
2020;6;2204;603;RS;4315602;13;30
2020;6;2204;163;MA;2111300;166;830
2020;6;2204;160;PA;1506807;2;26
2020;2;2204;249;MG;3117876;817;5457
2020;6;2204;23;RS;4300570;1350;11700
2020;10;2204;43;ES;3205309;17;105
2020;12;2204;767;SC;4207304;5;22
2020;6;2204;249;RS;4302105;30447;90699
2020;2;2204;580;SC;4216206;24;70
2020;12;2204;586;RS;4308201;183241;206029
2020;12;2204;434;SC;4202404;17;75
2020;10;2204;628;RS;4302105;1351;6334
2020;12;2204;538;MA;2111300;51;123
2020;10;2204;580;SC;4216206;74;181
2020;12;2204;386;RS;4315602;2;14
2020;6;2204;267;ES;3205200;17;19
2020;6;2204;351;ES;3205200;3;4
2020;12;2204;538;ES;3205309;1;3
2020;12;2204;607;BA;2927408;54;124
2020;12;2204;434;SC;4216206;5;47
2020;4;2204;467;PR;4118204;30;67
2020;4;2204;580;BA;2927408;9;22
2020;7;2204;467;MA;2109452;29;285
2020;8;2204;200;RS;4302105;4322;16275
2020;5;2204;538;RJ;3304557;31;119
2020;1;2204;399;SP;3448500;48;176
2020;1;2204;399;SC;4207304;8;55
2020;5;2204;476;ES;3205309;28;37
2020;5;2204;476;PR;4118204;23;31
2020;7;2204;467;MA;2111300;41;107
2020;3;2204;160;PR;4118204;4;27
2020;1;2204;476;PR;4118204;8;47
2020;3;2204;741;RS;4315602;147;308
2020;8;2204;467;MA;2111300;20;49
2020;9;2204;538;SP;3448500;76;205
2020;7;2204;628;ES;3205309;1;14
2020;7;2204;434;ES;3205200;4;14
2020;9;2204;580;PA;1506807;15;79
2020;5;2204;467;PR;4118204;6;13
2020;4;2204;434;RS;4315602;58;232
2020;1;2204;81;SP;3448500;4;30
2020;5;2204;434;BA;2927408;9;22
2020;6;2204;160;RS;4315602;24;75
2020;10;2204;351;SP;3448500;354;971
2020;12;2204;580;ES;3205200;75;253
2020;6;2204;434;RS;4315602;135;312
2020;6;2204;476;MA;2111300;218;585
2020;12;2204;434;PR;4118204;101;244
2020;2;2204;586;RS;4308201;94836;128850
2020;6;2204;741;AL;2704302;3;4
2020;6;2204;586;RS;4308201;349557;439410
2020;12;2204;607;MG;3106200;1056;3259
2020;10;2204;77;SC;4216206;55;89
2020;12;2204;351;PR;4118204;134;242
2020;12;2204;275;RS;4302105;2979;13149
2020;12;2204;98;SP;3448500;127;127
2020;10;2204;434;ES;3205309;1;10
2020;10;2204;735;SP;3425904;2925;4874
2020;10;2204;467;RJ;3304557;37;118
2020;12;2204;580;PA;1501402;5;47
2020;5;2204;628;ES;3205200;49;81
2020;7;2204;580;MA;2111300;71;395
2020;7;2204;163;BA;2927408;10;62
2020;3;2204;351;ES;3205309;56;119
2020;8;2204;476;ES;3205309;92;222
2020;8;2204;434;SP;3448500;186;591
2020;8;2204;580;PR;4118204;161;363
2020;9;2204;580;ES;3205309;86;169
2020;8;2204;467;SC;4216206;48;62
2020;4;2204;586;RS;4308201;43170;58461
2020;8;2204;476;SP;3448500;287;477
2020;4;2204;445;CE;2304400;6;98
2020;8;2204;586;PR;4104204;27094;16332
2020;3;2204;586;PR;4108304;3452;10583
2020;5;2204;476;BA;2919207;10;54
2020;9;2204;23;RJ;3304557;63;170
2020;1;2204;434;PR;4118204;27;24
2020;5;2204;467;SP;3448500;472;302
2020;1;2204;154;SP;3418800;24;2716
2020;3;2204;163;SP;3448500;17;73
2020;8;2204;586;MS;5206606;158945;126396
2020;7;2204;741;PR;4118204;12;14
2020;7;2204;476;SC;4216206;98;152
2020;1;2204;267;SP;3448500;48;42
2020;7;2204;580;RJ;3304557;14;154
2020;1;2204;341;RS;4308201;1530;2261
2020;5;2204;858;PR;4118204;9;350
2020;4;2204;301;PR;4118204;10;26
2020;1;2204;351;RS;4315602;18;36
2020;8;2204;77;RJ;3304557;72;71
2020;3;2204;580;PR;4118204;35;83
2020;2;2204;741;ES;3205309;14;138
2020;6;2204;628;PR;4118204;35;16
2020;6;2204;359;PR;4118204;6;9
2020;6;2204;23;MA;2111300;14;10
2020;6;2204;434;RJ;3302403;29;361
2020;6;2204;580;ES;3205200;61;159
2020;11;2204;351;RJ;3304557;10;34
2020;10;2204;628;SP;3448500;32;193
2020;6;2204;301;RS;4315602;1;2
2020;12;2204;163;PR;4118204;39;66
2020;12;2204;249;RS;4308201;17280;26761
2020;12;2204;741;SP;3448500;18;61
2020;12;2204;434;RS;4315602;94;416
2020;10;2204;267;SP;3448500;36;31
2020;10;2204;160;SP;3450605;91;55
2020;10;2204;434;SC;4216206;41;45
2020;6;2204;580;SC;4216206;35;25
2020;12;2204;341;RS;4308201;7350;13750
2020;10;2204;161;RS;4308607;451;1959
2020;12;2204;580;PR;4118204;189;255
2020;12;2204;244;RS;4302105;225;867
2020;10;2204;351;PR;4118204;34;188
2020;12;2204;628;SP;3448500;29;99
2020;10;2204;476;CE;2304400;77;289
2020;3;2204;267;BA;2927408;55;109
2020;5;2204;301;ES;3205309;10;11
2020;7;2204;476;AM;1301902;10;128
2020;5;2204;467;MA;2111300;18;54
2020;5;2204;160;RS;4302105;14700;52795
2020;9;2204;628;ES;3205200;38;347
2020;3;2204;77;PA;1506807;132;934
2020;7;2204;476;BA;2927408;9;17
2020;4;2204;351;MA;2111300;10;35
2020;9;2204;741;RS;4315602;7;34
2020;3;2204;351;RS;4315602;91;318
2020;11;2204;77;SC;4216206;44;108
2020;5;2204;351;ES;3205309;61;416
2020;9;2204;23;PE;2611606;4;54
2020;8;2204;163;MA;2111300;59;166
2020;3;2204;69;RS;4302105;1157;3916
2020;3;2204;351;MA;2111300;11;70
2020;8;2204;434;SC;4216206;20;70
2020;7;2204;741;SP;3448500;72;270
2020;8;2204;741;SP;3448500;29;126
2020;3;2204;434;RJ;3304557;90;197
2020;9;2204;586;PR;4108304;2725;9199
2020;11;2204;163;SC;4216206;9;24
2020;9;2204;351;MA;2111300;109;767
2020;8;2204;43;RJ;3304557;27;111
2020;3;2204;77;ES;3205200;92;160
2020;9;2204;87;SP;3448500;58;162
2020;9;2204;434;MA;2111300;27;75
2020;8;2204;200;SP;3425904;8937;12164
2020;3;2204;160;SP;3448500;68;58
2020;6;2204;580;ES;3205309;197;495
2020;6;2204;154;SP;3418800;8;120
2020;6;2204;476;SP;3448500;285;1592
2020;6;2204;351;MA;2111300;30;64
2020;2;2204;77;SC;4216206;18;59
2020;11;2204;271;RS;4302105;888;6841
2020;10;2204;23;RS;4315602;140;189
2020;10;2204;43;RJ;3304557;4;22
2020;2;2204;249;PA;1501402;320;1173
2020;2;2204;573;SC;4207304;30;138
2020;10;2204;776;SP;3450704;17;96
2020;12;2204;23;SP;3448500;6;7
2020;2;2204;351;SC;4216206;17;132
2020;12;2204;301;MA;2111300;25;251
2020;12;2204;77;RS;4315602;29;150
2020;12;2204;741;BA;2927408;27;62
2020;6;2204;77;MA;2111300;86;59
2020;6;2204;301;MA;2111300;154;303
2020;10;2204;476;MA;2111201;37;159
2020;10;2204;467;BA;2927408;9;76
2020;12;2204;160;MA;2111300;6;84
2020;10;2204;580;PA;1506807;2;8
2020;3;2204;434;CE;2304400;1;6
2020;7;2204;538;RS;4315602;114;455
2020;4;2204;351;PR;4118204;301;420
2020;1;2204;741;PR;4118204;214;63
2020;7;2204;190;PE;2611606;5;96
2020;11;2204;528;RS;4308201;3330;4963
2020;11;2204;249;RS;4302105;64045;168285
2020;8;2204;160;MA;2111300;8;86
2020;9;2204;580;MA;2111201;4;8
2020;11;2204;434;SP;3448500;191;530
2020;1;2204;776;SP;3450704;18;87
2020;4;2204;741;MA;2111300;21;92
2020;4;2204;467;RS;4315602;69;187
2020;1;2204;434;PE;2602902;12;69
2020;5;2204;386;RS;4308607;102;11
2020;9;2204;586;MS;5206606;99372;93388
2020;1;2204;628;RS;4302105;4815;21872
2020;4;2204;160;MA;2111300;114;746
2020;7;2204;776;SP;3450704;10;48
2020;9;2204;607;RJ;3304557;67;377
2020;7;2204;467;RS;4315602;21;40
2020;8;2204;399;MA;2111201;9;41
2020;3;2204;434;SC;4202404;5;8
2020;8;2204;249;SP;3415186;8;27
2020;3;2204;434;BA;2919207;6;21
2020;7;2204;163;RS;4315602;11;36
2020;11;2204;434;RJ;3304557;1;8
2020;9;2204;741;PA;1501402;40;24
2020;1;2204;158;BA;2927408;11;13
2020;11;2204;249;SP;3415186;9;6
2020;6;2204;580;SP;3448500;903;1264
2020;9;2204;580;CE;2304400;10;38
2020;2;2204;628;RS;4302105;5832;26440
2020;11;2204;301;ES;3205200;18;434
2020;6;2204;434;MA;2111300;109;367
2020;8;2204;858;SC;4216206;64;160
2020;6;2204;43;ES;3205200;41;133
2020;6;2204;163;ES;3205309;27;64
2020;5;2204;239;RS;4308201;3780;3824
2020;10;2204;770;SP;3425904;2385;2859
2020;6;2204;351;SP;3448500;518;1499
2020;12;2204;467;SP;3448500;460;643
2020;12;2204;434;SP;3448500;353;1352
2020;12;2204;607;RS;4315602;20;85
2020;2;2204;767;SP;3448500;8;25
2020;6;2204;301;PA;1506807;2;20
2020;12;2204;386;BA;2927408;3;21
2020;10;2204;375;SP;3448500;30;258
2020;4;2204;351;SC;4216206;112;224
2020;4;2204;580;PR;4118204;82;234
2020;4;2204;467;CE;2304400;24;80
2020;10;2204;97;RS;4302105;5994;16901
2020;6;2204;403;PA;1501402;4;12
2020;5;2204;741;PR;4118204;3;5
2020;7;2204;399;RS;4315602;165;430
2020;4;2204;434;MA;2111300;125;301
2020;1;2204;351;ES;3205309;49;392
2020;5;2204;399;RS;4307906;630;3911
2020;1;2204;476;SP;3448500;67;240
2020;1;2204;580;RJ;3304557;24;101
2020;11;2204;776;SP;3450704;10;38
2020;11;2204;476;ES;3205309;57;231
2020;3;2204;770;SP;3425904;1800;2418
2020;1;2204;249;SP;3409502;3232;20731
2020;11;2204;434;RS;4315602;107;1868
2020;1;2204;580;PR;4118204;82;311
2020;4;2204;467;ES;3205309;1;11
2020;5;2204;160;PR;4118204;19;33
2020;5;2204;351;ES;3205200;124;397
2020;3;2204;341;RS;4308201;9450;10080
2020;3;2204;628;MG;3107109;24;332
2020;5;2204;301;RJ;3304557;24;87
2020;3;2204;77;SC;4216206;19;30
2020;11;2204;476;RS;4315602;77;131
2020;5;2204;351;MA;2111201;34;181
2020;5;2204;434;MA;2111300;66;370
2020;3;2204;476;ES;3205309;15;20
2020;4;2204;399;MA;2111201;4;19
2020;6;2204;741;PA;1506807;3;35
2020;5;2204;467;SC;4216206;2;5
2020;6;2204;580;PR;4118204;114;413
2020;7;2204;160;RS;4302105;7903;41300
2020;9;2204;741;MA;2111300;60;104
2020;6;2204;476;CE;2304400;9;9
2020;12;2204;351;SC;4216206;288;186
2020;12;2204;301;ES;3205200;52;174
2020;10;2204;434;PR;4118204;189;1321
2020;10;2204;476;PA;1506807;8;39
2020;6;2204;467;ES;3205309;9;24
2020;6;2204;538;ES;3205309;2;27
2020;12;2204;190;ES;3205309;14;31
2020;8;2204;23;BA;2927408;21;86
2020;6;2204;163;RS;4315602;11;31
2020;6;2204;190;AL;2704302;18;113
2020;10;2204;741;ES;3205309;16;63
2020;2;2204;249;RS;4302105;16655;52151
2020;12;2204;476;PR;4118204;21;47
2020;6;2204;586;MS;5206606;46100;37347
2020;12;2204;741;RS;4315602;18;51
2020;12;2204;337;RR;1400100;306;1056
2020;2;2204;301;PR;4118204;2;4
2020;12;2204;538;SP;3448500;18;167
2020;12;2204;351;MA;2111300;75;136
2020;10;2204;573;SC;4207304;18;55
2020;9;2204;351;AL;2704302;5;25
2020;3;2204;767;SP;3418800;658;168
2020;2;2204;23;RS;4302105;986;6920
2020;1;2204;351;PR;4118204;30;82
2020;11;2204;476;PR;4118204;122;296
2020;4;2204;580;SP;3448500;399;932
2020;8;2204;160;PR;4118204;99;162
2020;12;2204;741;PR;4118204;89;153
2020;5;2204;586;RS;4308201;151980;196526
2020;4;2204;154;SP;3418800;9;184
2020;7;2204;163;SP;3448500;47;154
2020;1;2204;586;PR;4108809;90;144
2020;11;2204;767;PR;4118204;3;21
2020;5;2204;476;SP;3448500;617;919
2020;9;2204;476;SC;4216206;106;177
2020;4;2204;476;PR;4118204;143;356
2020;9;2204;434;RJ;3304557;51;159
2020;1;2204;83;RS;4315602;57;105
2020;8;2204;359;RJ;3304557;5;112
2020;11;2204;467;CE;2304400;1;3
2020;7;2204;476;BA;2919207;24;69
2020;7;2204;163;MA;2111300;73;245
2020;8;2204;580;MA;2111300;113;284
2020;1;2204;538;RS;4315602;91;271
2020;11;2204;169;RS;4308607;25946;52416
2020;5;2204;351;MA;2111300;11;23
2020;8;2204;764;RJ;3304557;2;7
2020;5;2204;163;RS;4315602;2;7
2020;5;2204;580;MA;2111300;244;596
2020;7;2204;301;RJ;3304557;3;21
2020;7;2204;43;ES;3205200;62;138
2020;10;2204;476;SP;3448500;311;905
2020;7;2204;580;RS;4315602;25;119
2020;10;2204;476;ES;3205309;56;165
2020;12;2204;351;RJ;3304557;110;117
2020;12;2204;249;RS;4302105;127532;302713
2020;1;2204;160;ES;3205200;44;84
2020;6;2204;476;SC;4216206;157;195
2020;6;2204;163;SP;3448500;87;234
2020;7;2204;77;MA;2111300;5;9
2020;12;2204;580;PA;1506807;45;251
2020;10;2204;434;RS;4315602;37;74
2020;12;2204;628;RJ;3304557;6;44
2020;12;2204;741;ES;3205309;4;17
2020;12;2204;169;RS;4302105;15660;23780
2020;4;2204;63;RJ;3304557;1173;3989
2020;2;2204;580;PA;1506807;24;245
2020;5;2204;476;ES;3205200;69;178
2020;5;2204;163;PR;4118204;18;48
2020;4;2204;399;RS;4315602;135;191
2020;4;2204;351;RS;4315602;87;241
2020;7;2204;476;MA;2111300;33;86
2020;4;2204;160;RS;4308201;6664;14812
2020;7;2204;160;RS;4315602;41;105
2020;7;2204;434;SP;3448500;227;743
2020;9;2204;467;SP;3448500;55;300
2020;5;2204;498;RS;4315602;10;20
2020;7;2204;434;RS;4315602;36;84
2020;1;2204;580;MA;2111300;193;634
2020;4;2204;476;PA;1501402;3;15
2020;12;2204;399;SP;3448500;11;53
2020;7;2204;289;SP;3425904;11160;13571
2020;11;2204;434;MA;2111300;128;206
2020;9;2204;548;SC;4207502;36;281
2020;4;2204;399;PA;1501402;10;48
2020;12;2204;163;RS;4315602;11;37
2020;11;2204;741;PR;4118204;9;22
2020;11;2204;735;SP;3425904;2925;4755
2020;5;2204;399;RS;4302105;9403;18156
2020;5;2204;741;MA;2111300;168;566
2020;9;2204;741;PR;4118204;463;82
2020;1;2204;351;MA;2111201;63;275
2020;5;2204;538;SP;3448500;135;441
2020;5;2204;351;SP;3448500;457;736
2020;8;2204;23;AL;2704302;9;38
2020;11;2204;43;RJ;3304557;5;50
2020;7;2204;160;ES;3205200;46;145
2020;1;2204;43;ES;3205309;2;60
2020;3;2204;580;CE;2304400;2;9
2020;8;2204;741;PR;4118204;52;167
2020;7;2204;741;BA;2927408;43;149
2020;3;2204;607;MG;3106200;180;654
2020;4;2204;607;MG;3106200;120;368
2020;9;2204;434;SC;4202404;55;249
2020;5;2204;628;ES;3205309;117;444
2020;9;2204;580;RS;4315602;19;77
2020;8;2204;361;RJ;3304557;5;29
2020;1;2204;403;PA;1501402;30;103
2020;11;2204;23;SC;4202404;42;70
2020;8;2204;586;RS;4308201;269256;330951
2020;3;2204;580;MA;2111201;5;26
2020;11;2204;351;SP;3448500;325;1309
2020;8;2204;476;SC;4216206;8;49
2020;5;2204;23;RS;4315602;2;3
2020;8;2204;628;SP;3405708;292;1481
2020;2;2204;741;MA;2111300;25;190
2020;7;2204;580;MA;2111201;14;95
2020;6;2204;190;ES;3205309;10;40
2020;2;2204;607;SP;3409502;2543;16447
2020;12;2204;434;RJ;3304557;85;101
2020;6;2204;160;SP;3448500;196;1095
2020;6;2204;77;SC;4216206;36;24
2020;6;2204;43;AL;2704302;10;98
2020;10;2204;580;BA;2927408;125;829
2020;12;2204;351;ES;3205309;23;34
2020;12;2204;586;MS;5206606;4718;6588
2020;10;2204;160;MA;2111300;8;397
2020;10;2204;98;SP;3448500;4;11
2020;12;2204;83;SP;3448500;117;78
2020;2;2204;741;RS;4315602;8;26
2020;4;2204;434;SP;3448500;192;657
2020;7;2204;467;ES;3205309;12;95
2020;6;2204;580;MA;2109452;20;85
2020;6;2204;548;SC;4207502;13;69
2020;3;2204;580;ES;3205200;27;69
2020;8;2204;249;RS;4308201;24960;47874
2020;7;2204;351;PR;4118204;97;127
2020;3;2204;249;RS;4302105;1688;7783
2020;7;2204;161;PE;2611606;18;30
2020;4;2204;580;ES;3205309;163;196
2020;11;2204;538;RS;4315602;95;209
2020;8;2204;301;RS;4315602;38;119
2020;9;2204;434;PR;4118204;30;112
2020;9;2204;244;RS;4302105;338;1301
2020;11;2204;580;BA;2927408;28;27
2020;11;2204;586;RS;4308201;113622;147217
2020;8;2204;434;MA;2111201;1;4
2020;1;2204;476;ES;3205309;28;76
2020;1;2204;399;RS;4302105;6264;22204
2020;11;2204;351;PR;4118204;99;211
2020;3;2204;434;MA;2111300;44;80
2020;1;2204;163;PA;1501402;65;249
2020;5;2204;741;RS;4315602;551;309
2020;8;2204;586;PR;4108304;9000;8081
2020;7;2204;399;SP;3448500;64;322
2020;7;2204;538;BA;2927408;20;64
2020;4;2204;538;PR;4118204;14;34
2020;9;2204;628;MA;2111300;1559;733
2020;3;2204;249;PA;1501402;1;3
2020;11;2204;586;PR;4108809;572;691
2020;8;2204;163;PR;4118204;16;48
2020;7;2204;538;MA;2111300;1;5
2020;3;2204;467;PR;4118204;18;54
2020;3;2204;467;SP;3448500;47;241
2020;8;2204;137;SC;4216206;11;29
2020;11;2204;580;ES;3205309;22;300
2020;2;2204;341;RS;4308201;63360;67584
2020;8;2204;586;RS;4305108;29528;25110
2020;9;2204;249;RS;4302105;127599;308990
2020;8;2204;434;AL;2704302;28;255
2020;2;2204;399;RS;4315602;8;18
2020;1;2204;756;ES;3205309;4;21
2020;11;2204;434;SC;4216206;30;154
2020;6;2204;399;RS;4302105;12582;43506
2020;12;2204;372;PR;4118204;18;29
2020;10;2204;741;MA;2111300;29;13
2020;2;2204;351;ES;3205200;5;17
2020;12;2204;580;ES;3205309;53;158
2020;2;2204;476;SP;3448500;84;264
2020;6;2204;767;RS;4302105;2732;27605
2020;2;2204;580;MA;2111201;32;211
2020;10;2204;351;MA;2111201;5;14
2020;10;2204;160;ES;3205200;53;372
2020;10;2204;580;RS;4315602;220;424
2020;12;2204;351;ES;3205200;22;64
2020;3;2204;607;SP;3448500;60;179
2020;7;2204;628;MA;2111300;9;16
2020;4;2204;87;RS;4302105;900;6061
2020;7;2204;434;ES;3205309;49;523
2020;1;2204;580;CE;2304400;36;112
2020;8;2204;580;CE;2304400;18;60
2020;3;2204;351;SP;3448500;233;702
2020;4;2204;476;MA;2111300;100;308
2020;3;2204;43;PA;1506807;12;72
2020;1;2204;476;RJ;3304557;26;91
2020;5;2204;434;PR;4118204;21;30
2020;7;2204;341;RS;4308201;8820;9408
2020;7;2204;351;RS;4315602;191;517
2020;8;2204;160;ES;3205200;168;621
2020;8;2204;538;SP;3448500;106;403
2020;4;2204;341;SP;3425904;10800;15120
2020;4;2204;399;SP;3448500;30;225
2020;8;2204;163;PA;1506807;4;38
2020;1;2204;351;ES;3205200;68;284
2020;11;2204;301;PR;4118204;11;22
2020;3;2204;351;PR;4118204;92;199
2020;7;2204;77;SC;4216206;27;52
2020;8;2204;163;RJ;3304557;7;40
2020;8;2204;434;RJ;3304557;19;162
2020;9;2204;741;SP;3448500;85;261
2020;11;2204;434;SC;4202404;52;153
2020;4;2204;434;SC;4216206;19;55
2020;1;2204;249;MG;3117876;610;3479
2020;11;2204;607;MG;3106200;192;584
2020;4;2204;573;RS;4315602;36;104
2020;5;2204;399;SP;3448500;9;110
2020;9;2204;351;PA;1501402;43;171
2020;9;2204;351;SC;4216206;46;136
2020;9;2204;586;RS;4308201;478506;585453
2020;7;2204;764;RS;4315602;4;17
2020;5;2204;476;MA;2111300;28;60
2020;8;2204;628;SP;3448500;52;207
2020;1;2204;245;RS;4302105;29;300
2020;9;2204;628;RS;4300570;495;3630
2020;8;2204;476;ES;3205200;61;177
2020;11;2204;351;RS;4302105;1350;3900
2020;2;2204;154;SP;3418800;24;2754
2020;6;2204;434;RJ;3304557;9;34
2020;10;2204;434;SP;3448500;334;713
2020;6;2204;160;MA;2111300;10;114
2020;6;2204;434;SP;3448500;270;1159
2020;2;2204;351;MA;2111300;189;527
2020;9;2204;63;SP;3450308;5;13
2020;10;2204;434;BA;2927408;56;37
2020;6;2204;351;MA;2111201;78;355
2020;12;2204;476;SC;4216206;9;57
2020;10;2204;476;RS;4315602;47;78
2020;10;2204;190;ES;3205309;41;105
2020;10;2204;580;MA;2111300;31;97
2020;12;2204;163;PE;2611606;3;50
2020;12;2204;741;PA;1501402;4;19
2020;3;2204;434;SP;3448500;93;402
2020;4;2204;538;RS;4315602;18;40
2020;1;2204;607;PR;4118204;80;199
2020;1;2204;580;ES;3205309;179;197
2020;1;2204;160;RS;4302105;13408;52455
2020;12;2204;434;MA;2111300;87;214
2020;3;2204;160;RS;4302105;18187;89257
2020;9;2204;160;RS;4315602;15;32
2020;8;2204;351;PR;4118204;69;179
2020;8;2204;476;AL;2704302;24;362
2020;4;2204;77;PR;4118204;26;18
2020;7;2204;573;RJ;3305000;2;54
2020;11;2204;476;RJ;3304557;35;263
2020;7;2204;476;RS;4315602;22;51
2020;4;2204;628;RS;4302105;4950;20463
2020;8;2204;317;RS;4308201;630;1001
2020;11;2204;476;SC;4216206;100;135
2020;8;2204;43;SP;3448500;3;16
2020;11;2204;137;CE;2304400;32;99
2020;6;2204;399;BA;2927408;30;160
2020;1;2204;434;CE;2304400;9;38
2020;2;2204;351;RS;4315602;21;79
2020;7;2204;43;SP;3448500;2;11
2020;6;2204;160;RS;4308607;2160;6020
2020;11;2204;434;AM;1301902;38;326
2020;3;2204;77;SP;3448500;44;91
2020;2;2204;476;RJ;3304557;52;311
2020;3;2204;434;BA;2927408;1;6
2020;10;2204;301;RS;4315602;25;43
2020;12;2204;399;RS;4315602;41;85
2020;11;2204;434;MA;2111201;17;38
2020;10;2204;160;PR;4118204;59;822
2020;10;2204;434;ES;3205200;35;132
2020;10;2204;351;AM;1301902;18;156
2020;12;2204;850;AM;1302603;2250;7375
2020;12;2204;190;SP;3448500;39;101
2020;9;2204;467;BA;2927408;44;287
2020;10;2204;267;BA;2919207;1;5
